League	Score	UserID	AgentID	Lang	Pseudo	#multi,count=4587,time=2023-01-15 00:55:58
3	21.63	5263677	4692963	C++	GigaMegaUltraMathias	
3	21.57	4846858	4691644	Dart	linkkader	
3	21.56	4393052	4689993	C#	PeaceB	
3	21.52	4856157	4690042	C++	bird01	
3	21.49	4392106	4689982	C++	erick.lee	
3	21.46	4506498	4694188	Rust	TimeEngineer	
3	21.44	2997162	4690291	Java	Termynus	
3	21.42	4071357	4689576	Python3	GrowlingBear	
3	21.41	4361843	4693881	C++	BestZIKO	
3	21.4	5095028	4692350	C++	vtt.lam	
3	21.39	3826720	4692841	C++	Noppo	
3	21.39	1792532	4690354	C#	Zanbez	
3	21.39	3209121	4689990	C#	LT_DNA	
3	21.38	3855753	4693613	Python3	tuan91	
3	21.37	5143476	4691142	C++	SafeDriving	
3	21.35	5258161	4690345	C++	Nobuta	
3	21.34	4415445	4692768	C++	UnSaumon	
3	21.33	5048500	4693396	C++	Freya-Tenebrae	
3	21.32	4604702	4695954	C++	Smazouz	
3	21.32	5223650	4691007	Javascript	OoLaVache	
3	21.28	5275437	4692635	C++	Rock-You	
3	21.27	3138661	4689801	OCaml	Salticid	
3	21.27	153077	4690431	TypeScript	nerdzOrNotToBe	
3	21.25	4284682	4691823	Python3	Momtaz	
3	21.17	5226548	4693895	C#	G-Raffiti	
3	21.16	912633	4693411	C#	Poviliukas	
3	21.1	5250694	4693374	Python3	sonlt23	
3	21.09	3283415	4703621	D	Bon[]Crayon	
3	21.07	3002025	4692687	Java	Yaraco	
3	21.06	5008581	4693927	Python3	Guezzi06	
3	21.02	5232943	4689791	C++	Ryntan	
3	20.99	3501342	4695336	C#	madddmax	
3	20.94	424510	4691722	Kotlin	csj	
3	20.9	2267040	4693345	C++	Egaro555	
3	20.89	3748819	4691718	C++	Flaj	
3	20.86	1540394	4703463	C#	LVdA	
3	20.85	4036541	4693464	C++	Chitose	
3	20.85	981878	4692767	Java	nicolasD	
3	20.83	4068076	4691159	C++	Metamong	
3	20.81	1920415	4689728	Java	bortol	
3	20.81	994468	4692589	C#	darkdieg	
3	20.78	4629701	4692599	C++	Aptive	
3	20.71	4732605	4691356	Python3	PoustouFlan	
